customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,quarters,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
1740,AW00012739,Evan Young,46,40-49,New,6/28/2013,Q2,143,1,$35.00,1,1,$35.00,$35.00
1741,AW00012740,Kathryn Goel,47,40-49,New,12/31/2013,Q4,137,2,$114.00,5,5,$57.00,$114.00
1742,AW00012741,Raymond Sam,48,40-49,New,4/10/2013,Q2,145,1,$40.00,2,2,$40.00,$40.00
1743,AW00012742,Samantha Martinez,47,40-49,New,6/7/2013,Q2,143,3,"$5,148.00",10,10,"$1,716.00",$735.00
1744,AW00012743,Carl Kumar,47,40-49,New,10/17/2013,Q4,139,1,$70.00,2,2,$70.00,$70.00
1745,AW00012744,Anna Moore,47,40-49,New,8/29/2013,Q3,141,1,$72.00,2,2,$72.00,$72.00
1746,AW00012745,Rafael Wu,48,40-49,VIP,12/24/2013,Q4,137,3,"$5,199.00",6,6,"$1,733.00",$371.00
1747,AW00012746,Juan Torres,49,40-49,New,10/30/2013,Q4,139,2,$105.00,6,6,$52.00,$35.00
1748,AW00012747,Colleen Hu,43,40-49,New,10/10/2013,Q4,139,2,"$4,384.00",4,4,"$2,192.00",$398.00
1749,AW00012748,Grace Bell,48,40-49,New,7/30/2013,Q3,142,1,$50.00,3,3,$50.00,$50.00
1750,AW00012749,Miguel Lee,49,40-49,VIP,11/3/2013,Q4,138,2,"$5,915.00",5,5,"$2,957.00",$236.00
1751,AW00012750,Teresa Vazquez,49,40-49,VIP,10/28/2013,Q4,139,3,"$6,492.00",6,6,"$2,164.00",$270.00
1752,AW00012751,Priscilla Xu,49,40-49,New,12/9/2013,Q4,137,1,$84.00,4,4,$84.00,$84.00
1753,AW00012752,Jonathon Alvarez,49,40-49,New,9/17/2013,Q3,140,3,$156.00,5,5,$52.00,$78.00
1754,AW00012753,Ramon Zhao,49,40-49,New,6/18/2013,Q2,143,2,$171.00,5,5,$85.00,$57.00
1755,AW00012754,Lindsey Deng,44,40-49,VIP,10/3/2013,Q4,139,3,"$6,503.00",7,7,"$2,167.00",$270.00
1756,AW00012755,Chloe Hughes,44,40-49,VIP,8/3/2013,Q3,141,2,"$5,999.00",6,6,"$2,999.00",$299.00
1757,AW00012756,Antonio Butler,45,40-49,VIP,8/5/2013,Q3,141,2,"$5,908.00",3,3,"$2,954.00",$295.00
1758,AW00012757,Sara Ramirez,45,40-49,New,4/3/2013,Q2,145,1,$107.00,3,3,$107.00,$107.00
1759,AW00012758,Stephanie Ramirez,90,50 and above,New,5/26/2013,Q2,144,1,$75.00,3,3,$75.00,$75.00
1760,AW00012759,Jada Sanders,88,50 and above,New,6/26/2013,Q2,143,1,$22.00,1,1,$22.00,$22.00
1761,AW00012760,Krista Gomez,54,50 and above,New,6/10/2013,Q2,143,4,$273.00,12,11,$68.00,$91.00
1762,AW00012761,Alexandra Richardson,54,50 and above,VIP,8/9/2013,Q3,141,2,"$5,929.00",4,4,"$2,964.00",$296.00
1763,AW00012762,Jonathan Smith,61,50 and above,VIP,12/27/2013,Q4,137,2,"$5,933.00",3,3,"$2,966.00",$247.00
1764,AW00012763,Chloe Russell,56,50 and above,New,6/3/2013,Q2,143,1,$590.00,4,4,$590.00,$590.00
1765,AW00012764,Alexandra Harris,61,50 and above,Regular,4/4/2013,Q2,145,2,"$4,347.00",2,2,"$2,173.00",$271.00
1766,AW00012765,Robyn Gill,66,50 and above,New,3/18/2013,Q1,146,1,"$1,751.00",2,2,"$1,751.00","$1,751.00"
1767,AW00012766,Jordyn Bryant,54,50 and above,Regular,6/5/2013,Q2,143,2,"$4,417.00",5,5,"$2,208.00",$245.00
1768,AW00012767,Christopher Robinson,65,50 and above,New,8/23/2013,Q3,141,1,$35.00,1,1,$35.00,$35.00
1769,AW00012768,Johnathan Chapman,66,50 and above,Regular,7/18/2013,Q3,142,2,"$4,426.00",4,4,"$2,213.00",$232.00
1770,AW00012769,Thomas Zhang,65,50 and above,VIP,8/9/2013,Q3,141,2,"$5,948.00",5,5,"$2,974.00",$297.00
1771,AW00012770,Charles Evans,59,50 and above,VIP,8/17/2013,Q3,141,2,"$5,943.00",5,5,"$2,971.00",$297.00
1772,AW00012771,Morgan Thomas,59,50 and above,VIP,8/7/2013,Q3,141,2,"$5,908.00",3,3,"$2,954.00",$295.00
1773,AW00012772,Abigail Clark,65,50 and above,VIP,8/20/2013,Q3,141,2,"$5,913.00",4,4,"$2,956.00",$295.00
1774,AW00012773,Samantha Taylor,64,50 and above,VIP,8/9/2013,Q3,141,2,"$5,908.00",3,3,"$2,954.00",$295.00
1775,AW00012774,Kristen Gao,54,50 and above,VIP,8/26/2013,Q3,141,2,"$5,943.00",5,5,"$2,971.00",$297.00
1776,AW00012775,Connor Griffin,53,50 and above,New,6/8/2013,Q2,143,1,$22.00,1,1,$22.00,$22.00
1777,AW00012776,Blake Campbell,65,50 and above,New,1/21/2014,Q1,136,2,$86.00,5,5,$43.00,$8.00
1778,AW00012777,Joseph Anderson,64,50 and above,VIP,8/5/2013,Q3,141,2,"$5,900.00",3,3,"$2,950.00",$295.00
1779,AW00012778,Connie Morgan,64,50 and above,New,12/20/2013,Q4,137,1,$46.00,4,4,$46.00,$46.00
1780,AW00012779,Mason Rogers,63,50 and above,VIP,8/22/2013,Q3,141,2,"$5,980.00",5,5,"$2,990.00",$299.00
1781,AW00012780,Jeremy Richardson,58,50 and above,VIP,9/17/2013,Q3,140,2,"$5,940.00",5,5,"$2,970.00",$282.00
1782,AW00012781,Emma James,64,50 and above,New,6/18/2013,Q2,143,1,"$2,330.00",2,2,"$2,330.00","$2,330.00"
1783,AW00012782,Elizabeth Long,47,40-49,New,7/2/2013,Q3,142,1,"$2,401.00",4,4,"$2,401.00","$2,401.00"
1784,AW00012783,Jerome Gutierrez,64,50 and above,New,7/29/2013,Q3,142,1,"$2,421.00",5,5,"$2,421.00","$2,421.00"
1785,AW00012784,Jonathan Campbell,64,50 and above,VIP,9/6/2013,Q3,140,2,"$5,985.00",5,5,"$2,992.00",$285.00
1786,AW00012785,Javier Ortega,58,50 and above,New,7/28/2013,Q3,142,1,"$2,295.00",1,1,"$2,295.00","$2,295.00"
1787,AW00012786,James Yang,64,50 and above,New,11/11/2013,Q4,138,1,$22.00,1,1,$22.00,$22.00
1788,AW00012787,Katelyn Cook,58,50 and above,New,9/25/2013,Q3,140,2,$53.00,5,4,$26.00,$13.00
1789,AW00012788,Amanda Nelson,63,50 and above,New,7/5/2013,Q3,142,1,$57.00,2,2,$57.00,$57.00
1790,AW00012789,Jamie Zeng,63,50 and above,VIP,9/27/2013,Q3,140,2,"$5,980.00",5,5,"$2,990.00",$284.00
1791,AW00012790,Brandon Kumar,61,50 and above,New,12/13/2013,Q4,137,1,$24.00,2,2,$24.00,$24.00
1792,AW00012791,Angelica Foster,50,50 and above,New,2/22/2013,Q1,147,1,$30.00,2,2,$30.00,$30.00
1793,AW00012792,Blake White,62,50 and above,New,1/6/2014,Q1,136,1,$77.00,2,2,$77.00,$77.00
1794,AW00012793,Jessie Guo,56,50 and above,New,2/19/2013,Q1,147,1,$121.00,3,3,$121.00,$121.00
1795,AW00012794,Megan Jackson,60,50 and above,New,8/26/2013,Q3,141,1,$22.00,1,1,$22.00,$22.00
1796,AW00012795,Antonio Foster,61,50 and above,New,1/2/2014,Q1,136,4,$228.00,9,7,$57.00,$20.00
1797,AW00012796,Jason Zhang,61,50 and above,New,4/4/2013,Q2,145,1,$72.00,2,2,$72.00,$72.00
1798,AW00012797,Patrick Howard,60,50 and above,New,6/23/2013,Q2,143,1,$57.00,2,2,$57.00,$57.00
1799,AW00012798,Andy Gutierrez,52,50 and above,New,3/8/2013,Q1,146,1,$15.00,2,2,$15.00,$15.00
1800,AW00012799,George Chandra,41,40-49,New,6/22/2013,Q2,143,1,$40.00,2,2,$40.00,$40.00
1801,AW00012800,Lacey Chen,52,50 and above,New,8/20/2013,Q3,141,1,$40.00,2,2,$40.00,$40.00
1802,AW00012801,Melody Browning,52,50 and above,New,1/24/2014,Q1,136,1,$29.00,2,2,$29.00,$29.00
1803,AW00012802,Alan Sun,52,50 and above,New,1/12/2014,Q1,136,1,$40.00,2,2,$40.00,$40.00
1804,AW00012803,Heather Li,52,50 and above,New,1/15/2014,Q1,136,2,$144.00,8,8,$72.00,$18.00
1805,AW00012804,Jaclyn Chander,52,50 and above,VIP,11/23/2013,Q4,138,2,"$5,948.00",5,5,"$2,974.00",$237.00
1806,AW00012805,Marvin Moreno,52,50 and above,VIP,10/6/2013,Q4,139,3,"$6,522.00",7,7,"$2,174.00",$271.00
1807,AW00012806,Ronnie Zeng,52,50 and above,New,6/10/2013,Q2,143,3,"$4,956.00",5,4,"$1,652.00",$708.00
1808,AW00012807,Nina Kumar,51,50 and above,New,7/12/2013,Q3,142,3,"$5,024.00",7,7,"$1,674.00",$628.00
1809,AW00012808,Marc Schmidt,52,50 and above,VIP,12/27/2013,Q4,137,3,"$5,111.00",3,3,"$1,703.00",$365.00
1810,AW00012809,Michele Navarro,52,50 and above,New,5/7/2013,Q2,144,1,$40.00,2,2,$40.00,$40.00
1811,AW00012810,Chase Stewart,93,50 and above,New,12/1/2013,Q4,137,1,$7.00,2,2,$7.00,$7.00
1812,AW00012811,Marc Serrano,47,40-49,New,10/25/2013,Q4,139,1,$5.00,1,1,$5.00,$5.00
1813,AW00012812,Brandi Sanz,52,50 and above,New,5/16/2013,Q2,144,1,$50.00,3,3,$50.00,$50.00
1814,AW00012813,Reginald Ramos,52,50 and above,Regular,11/23/2013,Q4,138,2,"$4,367.00",5,5,"$2,183.00",$363.00
1815,AW00012814,Casey Sharma,42,40-49,New,4/28/2013,Q2,145,1,$29.00,2,2,$29.00,$29.00
1816,AW00012815,Dominique Mehta,53,50 and above,New,10/26/2013,Q4,139,1,$7.00,2,2,$7.00,$7.00
1817,AW00012816,Tammy Mehta,48,40-49,Regular,11/14/2013,Q4,138,2,"$4,494.00",5,5,"$2,247.00",$374.00
1818,AW00012817,Theodore Suarez,54,50 and above,VIP,11/8/2013,Q4,138,2,"$5,922.00",4,4,"$2,961.00",$246.00
1819,AW00012818,Curtis She,54,50 and above,New,11/27/2013,Q4,138,1,$72.00,3,3,$72.00,$72.00
1820,AW00012819,Nicolas Chander,48,40-49,VIP,10/29/2013,Q4,139,2,"$5,948.00",5,5,"$2,974.00",$258.00
1821,AW00012820,Derek Tang,54,50 and above,VIP,10/29/2013,Q4,139,2,"$5,908.00",3,3,"$2,954.00",$256.00
1822,AW00012821,Cesar McDonald,47,40-49,New,12/12/2013,Q4,137,2,$125.00,7,6,$62.00,$20.00
1823,AW00012822,Alexandra James,47,40-49,New,11/26/2013,Q4,138,1,$76.00,2,2,$76.00,$76.00
1824,AW00012823,Bethany She,92,50 and above,New,12/24/2013,Q4,137,1,$39.00,3,3,$39.00,$39.00
1825,AW00012824,Kristopher Subram,54,50 and above,New,12/10/2013,Q4,137,1,$45.00,3,3,$45.00,$45.00
1826,AW00012825,Kelvin Hu,54,50 and above,Regular,11/21/2013,Q4,138,2,"$4,419.00",5,5,"$2,209.00",$368.00
1827,AW00012826,Caleb Gonzalez,54,50 and above,Regular,11/16/2013,Q4,138,2,"$4,428.00",5,5,"$2,214.00",$369.00
1828,AW00012827,Nicolas Raje,54,50 and above,New,11/12/2013,Q4,138,2,"$4,461.00",4,4,"$2,230.00",$405.00
1829,AW00012828,Carol Rubio,50,50 and above,New,3/18/2013,Q1,146,1,$55.00,2,2,$55.00,$55.00
1830,AW00012829,Micah Li,55,50 and above,New,11/26/2013,Q4,138,2,"$4,406.00",5,5,"$2,203.00",$400.00
1831,AW00012830,Russell Raje,55,50 and above,VIP,12/27/2013,Q4,137,2,"$5,915.00",5,5,"$2,957.00",$236.00
1832,AW00012831,Kathryn Lal,50,50 and above,New,11/15/2013,Q4,138,1,$40.00,2,2,$40.00,$40.00
1833,AW00012832,Douglas Prasad,56,50 and above,New,3/23/2013,Q1,146,1,$40.00,2,2,$40.00,$40.00
1834,AW00012833,Sheena Goel,50,50 and above,New,11/2/2013,Q4,138,2,"$4,359.00",4,4,"$2,179.00",$396.00
1835,AW00012834,Kelsey Xie,50,50 and above,VIP,12/2/2013,Q4,137,2,"$5,898.00",2,2,"$2,949.00",$235.00
1836,AW00012835,Karl Yuan,56,50 and above,New,6/2/2013,Q2,143,1,$40.00,2,2,$40.00,$40.00
1837,AW00012836,Rodney Munoz,57,50 and above,New,11/26/2013,Q4,138,2,$68.00,4,4,$34.00,$13.00
1838,AW00012837,Nicole Anderson,86,50 and above,New,2/10/2013,Q1,147,1,$5.00,1,1,$5.00,$5.00
1839,AW00012838,Ralph Beck,54,50 and above,New,3/30/2013,Q1,146,1,$37.00,3,3,$37.00,$37.00
1840,AW00012839,Dominique Fernandez,54,50 and above,New,6/9/2013,Q2,143,2,"$4,392.00",5,5,"$2,196.00",$549.00
1841,AW00012840,Naomi Sanz,80,50 and above,New,2/26/2013,Q1,147,1,$40.00,2,2,$40.00,$40.00
1842,AW00012841,Yolanda Xie,49,40-49,VIP,12/18/2013,Q4,137,2,"$5,933.00",3,3,"$2,966.00",$237.00
1843,AW00012842,Kelvin Becker,44,40-49,New,9/25/2013,Q3,140,1,$33.00,1,1,$33.00,$33.00
1844,AW00012843,Summer Smith,54,50 and above,VIP,12/4/2013,Q4,137,2,"$6,018.00",3,3,"$3,009.00",$240.00
1845,AW00012844,Gerald Gonzalez,55,50 and above,New,3/25/2013,Q1,146,1,$57.00,2,2,$57.00,$57.00
1846,AW00012845,Angela Torres,49,40-49,New,5/22/2013,Q2,144,1,$76.00,2,2,$76.00,$76.00
1847,AW00012846,Bridget Nara,55,50 and above,New,11/18/2013,Q4,138,2,"$4,460.00",5,5,"$2,230.00",$405.00
1848,AW00012847,Colin Chander,55,50 and above,New,6/26/2013,Q2,143,1,$25.00,1,1,$25.00,$25.00
1849,AW00012848,Brittney Lu,55,50 and above,New,5/29/2013,Q2,144,1,$74.00,4,4,$74.00,$74.00
1850,AW00012849,Adam Baker,51,50 and above,VIP,12/22/2013,Q4,137,2,"$5,888.00",4,4,"$2,944.00",$235.00
1851,AW00012850,Johnny Raji,43,40-49,New,10/29/2013,Q4,139,2,"$4,406.00",4,4,"$2,203.00",$440.00
1852,AW00012851,Brandy Sai,40,40-49,New,11/26/2013,Q4,138,1,$72.00,3,3,$72.00,$72.00
1853,AW00012852,Teresa Carlson,41,40-49,New,11/4/2013,Q4,138,2,"$4,411.00",5,5,"$2,205.00",$401.00
1854,AW00012853,Evelyn Malhotra,56,50 and above,New,6/27/2013,Q2,143,2,"$4,354.00",3,2,"$2,177.00",$544.00
1855,AW00012854,Reginald Romero,57,50 and above,New,6/5/2013,Q2,143,2,"$4,367.00",5,5,"$2,183.00",$545.00
1856,AW00012855,Philip Diaz,57,50 and above,New,6/11/2013,Q2,143,2,"$4,414.00",5,5,"$2,207.00",$551.00
1857,AW00012856,Rosa Lin,46,40-49,New,6/13/2013,Q2,143,2,"$4,460.00",5,5,"$2,230.00",$557.00
1858,AW00012857,Raul Kumar,56,50 and above,New,6/29/2013,Q2,143,2,"$4,384.00",4,4,"$2,192.00",$487.00
1859,AW00012858,Adriana Mehta,58,50 and above,New,11/19/2013,Q4,138,2,"$4,393.00",3,2,"$2,196.00",$399.00
1860,AW00012859,Evelyn Gonzalez,57,50 and above,VIP,10/16/2013,Q4,139,3,"$5,666.00",6,6,"$1,888.00",$472.00
1861,AW00012860,Jillian Prasad,52,50 and above,New,7/25/2013,Q3,142,2,"$4,464.00",3,2,"$2,232.00",$558.00
1862,AW00012861,Robyn Jimenez,52,50 and above,New,7/7/2013,Q3,142,2,"$4,394.00",5,4,"$2,197.00",$549.00
1863,AW00012862,Melinda Ortega,42,40-49,New,10/6/2013,Q4,139,1,$118.00,3,3,$118.00,$118.00
1864,AW00012863,Caleb Zhang,41,40-49,New,11/29/2013,Q4,138,2,"$4,478.00",8,8,"$2,239.00",$407.00
1865,AW00012864,Michelle Townsend,42,40-49,New,12/14/2013,Q4,137,2,$86.00,6,6,$43.00,$8.00
1866,AW00012865,Brandy Martinez,44,40-49,New,4/29/2013,Q2,145,2,$114.00,7,7,$57.00,$114.00
1867,AW00012866,Janelle Fernandez,45,40-49,VIP,12/14/2013,Q4,137,2,"$5,883.00",3,3,"$2,941.00",$235.00
1868,AW00012867,Laura Ye,44,40-49,Regular,12/19/2013,Q4,137,2,"$4,366.00",2,2,"$2,183.00",$363.00
1869,AW00012868,Julie Anand,45,40-49,New,3/19/2013,Q1,146,1,$33.00,1,1,$33.00,$33.00
1870,AW00012869,Alisha Tang,44,40-49,New,2/13/2013,Q1,147,1,$33.00,1,1,$33.00,$33.00
1871,AW00012870,Tyrone Munoz,43,40-49,New,12/13/2013,Q4,137,1,$49.00,3,3,$49.00,$49.00
1872,AW00012871,Leah Li,43,40-49,New,1/21/2014,Q1,136,2,$49.00,4,4,$24.00,$24.00
1873,AW00012872,Olivia Hughes,45,40-49,New,11/28/2013,Q4,138,1,$49.00,3,3,$49.00,$49.00
1874,AW00012873,Mandar Samant,45,40-49,New,10/17/2013,Q4,139,3,"$5,676.00",5,5,"$1,892.00",$516.00
1875,AW00012874,Kirk Nason,45,40-49,New,10/5/2013,Q4,139,3,"$5,638.00",5,5,"$1,879.00",$512.00
1876,AW00012875,Brianna Ross,61,50 and above,New,12/12/2013,Q4,137,1,$81.00,5,5,$81.00,$81.00
1877,AW00012876,Blake Robinson,60,50 and above,New,1/12/2014,Q1,136,1,$37.00,3,3,$37.00,$37.00
1878,AW00012877,Alexander Williams,61,50 and above,New,6/13/2013,Q2,143,1,$30.00,2,2,$30.00,$30.00
1879,AW00012878,Gilbert Sun,47,40-49,New,2/23/2013,Q1,147,1,$46.00,2,2,$46.00,$46.00
1880,AW00012879,Elijah Nelson,42,40-49,New,12/22/2013,Q4,137,1,$37.00,3,3,$37.00,$37.00
1881,AW00012880,Luis Hayes,46,40-49,New,10/18/2013,Q4,139,4,$200.00,8,8,$50.00,$40.00
1882,AW00012881,Isabella Edwards,46,40-49,VIP,9/8/2013,Q3,140,2,"$5,908.00",3,3,"$2,954.00",$281.00
1883,AW00012882,Eduardo Allen,47,40-49,VIP,9/11/2013,Q3,140,2,"$5,930.00",4,4,"$2,965.00",$282.00
1884,AW00012883,Stephanie Bailey,48,40-49,VIP,9/23/2013,Q3,140,2,"$5,875.00",3,3,"$2,937.00",$279.00
1885,AW00012884,Megan Williams,49,40-49,VIP,9/16/2013,Q3,140,2,"$5,900.00",3,3,"$2,950.00",$280.00
1886,AW00012885,Jonathan Anderson,43,40-49,VIP,9/25/2013,Q3,140,2,"$5,948.00",5,5,"$2,974.00",$283.00
1887,AW00012886,Jocelyn Long,43,40-49,VIP,9/16/2013,Q3,140,2,"$5,965.00",5,5,"$2,982.00",$284.00
1888,AW00012887,Brendan Pal,49,40-49,New,10/20/2013,Q4,139,1,$22.00,1,1,$22.00,$22.00
1889,AW00012888,Melissa Barnes,43,40-49,New,10/13/2013,Q4,139,1,$96.00,3,3,$96.00,$96.00
1890,AW00012889,James Adams,48,40-49,New,10/1/2013,Q4,139,1,$22.00,1,1,$22.00,$22.00
1891,AW00012890,Steven Thorpe,48,40-49,New,1/5/2014,Q1,136,1,$72.00,2,2,$72.00,$72.00
1892,AW00012891,Kaylee King,49,40-49,New,12/17/2013,Q4,137,1,$22.00,1,1,$22.00,$22.00
1893,AW00012892,Brian Peterson,48,40-49,New,11/29/2013,Q4,138,4,$419.00,14,12,$104.00,$46.00
1894,AW00012893,Brittany Foster,48,40-49,New,12/14/2013,Q4,137,2,$49.00,3,3,$24.00,$9.00
1895,AW00012894,Natalie Walker,47,40-49,New,9/26/2013,Q3,140,2,$49.00,3,3,$24.00,$24.00
1896,AW00012895,Destiny Anderson,50,50 and above,New,12/2/2013,Q4,137,4,$336.00,15,14,$84.00,$33.00
1897,AW00012896,Victoria Wood,44,40-49,New,3/30/2013,Q1,146,1,$45.00,4,4,$45.00,$45.00
1898,AW00012897,Alyssa Wilson,50,50 and above,New,9/5/2013,Q3,140,1,$107.00,3,3,$107.00,$107.00
1899,AW00012898,Madeline Campbell,49,40-49,VIP,9/10/2013,Q3,140,2,"$5,959.00",4,4,"$2,979.00",$283.00
1900,AW00012899,Ana Ross,49,40-49,New,12/17/2013,Q4,137,1,$96.00,3,3,$96.00,$96.00
1901,AW00012900,Carlos Ward,50,50 and above,New,11/19/2013,Q4,138,1,$22.00,1,1,$22.00,$22.00
1902,AW00012901,Robert Adams,51,50 and above,VIP,8/31/2013,Q3,141,2,"$5,917.00",4,4,"$2,958.00",$295.00
1903,AW00012902,Julia Stewart,51,50 and above,New,7/23/2013,Q3,142,1,"$2,330.00",2,2,"$2,330.00","$2,330.00"
1904,AW00012903,John Sandstone,45,40-49,New,7/8/2013,Q3,142,1,"$2,332.00",3,3,"$2,332.00","$2,332.00"
1905,AW00012904,Thomas Jai,45,40-49,VIP,9/1/2013,Q3,140,2,"$5,915.00",5,5,"$2,957.00",$281.00
1906,AW00012905,Alexandra Sanchez,50,50 and above,New,8/14/2013,Q3,141,1,$72.00,2,2,$72.00,$72.00
1907,AW00012906,Philip Ramos,48,40-49,New,2/16/2013,Q1,147,1,$22.00,1,1,$22.00,$22.00
1908,AW00012907,Julia Bryant,48,40-49,New,3/19/2013,Q1,146,1,$142.00,2,2,$142.00,$142.00
1909,AW00012908,Tyler Clark,49,40-49,New,3/6/2013,Q1,146,1,$86.00,2,2,$86.00,$86.00
1910,AW00012909,Kelsey Shan,43,40-49,New,10/18/2013,Q4,139,1,$72.00,2,2,$72.00,$72.00
1911,AW00012910,Robert Brown,49,40-49,New,10/6/2013,Q4,139,1,$57.00,2,2,$57.00,$57.00
1912,AW00012911,Sebastian Rogers,39,30-39,New,1/6/2014,Q1,136,1,$31.00,2,2,$31.00,$31.00
1913,AW00012912,Brianna Morris,52,50 and above,VIP,10/24/2013,Q4,139,2,"$5,898.00",2,2,"$2,949.00",$268.00
1914,AW00012913,Benjamin Moore,46,40-49,VIP,10/24/2013,Q4,139,2,"$5,922.00",4,4,"$2,961.00",$269.00
1915,AW00012914,Jill Miller,42,40-49,New,7/6/2013,Q3,142,1,"$2,330.00",2,2,"$2,330.00","$2,330.00"
1916,AW00012915,Kaitlyn Alexander,53,50 and above,VIP,10/10/2013,Q4,139,2,"$5,896.00",5,5,"$2,948.00",$268.00
1917,AW00012916,Natalie Ross,44,40-49,New,12/7/2013,Q4,137,4,$261.00,9,9,$65.00,$37.00
1918,AW00012917,Vanessa Russell,50,50 and above,VIP,4/19/2013,Q2,145,2,"$5,898.00",2,2,"$2,949.00",$368.00
1919,AW00012918,Brooke Murphy,44,40-49,Regular,4/12/2013,Q2,145,2,"$4,763.00",2,2,"$2,381.00",$317.00
1920,AW00012919,Carlos Hill,52,50 and above,New,11/7/2013,Q4,138,4,$257.00,13,9,$64.00,$28.00
1921,AW00012920,Kelly Henderson,52,50 and above,New,9/10/2013,Q3,140,2,$106.00,5,5,$53.00,$35.00
1922,AW00012921,Wyatt Lee,54,50 and above,Regular,10/20/2013,Q4,139,2,"$4,803.00",4,4,"$2,401.00",$228.00
1923,AW00012922,Jennifer Sanders,43,40-49,Regular,10/27/2013,Q4,139,2,"$4,514.00",5,5,"$2,257.00",$214.00
1924,AW00012923,Fernando Wright,53,50 and above,Regular,10/2/2013,Q4,139,2,"$4,487.00",3,3,"$2,243.00",$213.00
1925,AW00012924,Devon Chande,53,50 and above,New,11/1/2013,Q4,138,1,$91.00,4,4,$91.00,$91.00
1926,AW00012925,Mackenzie Blue,48,40-49,New,3/15/2013,Q1,146,1,$22.00,1,1,$22.00,$22.00
1927,AW00012926,Sara Murphy,53,50 and above,Regular,4/4/2013,Q2,145,2,"$4,795.00",4,4,"$2,397.00",$319.00
1928,AW00012927,Savannah Sanchez,54,50 and above,New,7/23/2013,Q3,142,2,$108.00,5,5,$54.00,$36.00
1929,AW00012928,Carol Wright,50,50 and above,New,11/3/2013,Q4,138,4,$247.00,10,9,$61.00,$30.00
1930,AW00012929,Vanessa Bryant,51,50 and above,Regular,4/27/2013,Q2,145,2,"$4,820.00",4,4,"$2,410.00",$301.00
1931,AW00012930,Grace Harris,51,50 and above,Regular,4/22/2013,Q2,145,2,"$4,514.00",4,4,"$2,257.00",$300.00
1932,AW00012931,Ann Fernandez,50,50 and above,New,7/19/2013,Q3,142,2,$156.00,6,6,$78.00,$31.00
1933,AW00012932,Tyler Johnson,50,50 and above,New,10/27/2013,Q4,139,2,$49.00,3,3,$24.00,$8.00
1934,AW00012933,Jonathan Hall,45,40-49,New,6/29/2013,Q2,143,2,$143.00,6,5,$71.00,$143.00
1935,AW00012934,Jason Foster,45,40-49,Regular,4/10/2013,Q2,145,2,"$4,552.00",5,5,"$2,276.00",$303.00
1936,AW00012935,Robert Hill,45,40-49,Regular,4/21/2013,Q2,145,2,"$4,794.00",4,4,"$2,397.00",$319.00
1937,AW00012936,Renee Moreno,55,50 and above,New,10/20/2013,Q4,139,4,$265.00,9,9,$66.00,$265.00
1938,AW00012937,Megan Wilson,49,40-49,New,8/4/2013,Q3,141,1,$76.00,2,2,$76.00,$76.00
1939,AW00012938,Edward Parker,55,50 and above,New,2/19/2013,Q1,147,1,$81.00,3,3,$81.00,$81.00
1940,AW00012939,Eduardo Parker,55,50 and above,New,1/27/2014,Q1,136,4,$238.00,13,10,$59.00,$23.00
1941,AW00012940,Steven Rogers,55,50 and above,New,10/23/2013,Q4,139,2,$108.00,5,5,$54.00,$27.00
1942,AW00012941,Maria Morgan,49,40-49,Regular,4/3/2013,Q2,145,2,"$4,818.00",3,3,"$2,409.00",$321.00
1943,AW00012942,Morgan Harris,49,40-49,Regular,4/13/2013,Q2,145,2,"$4,502.00",2,2,"$2,251.00",$300.00
1944,AW00012943,Caleb Perez,55,50 and above,New,1/16/2014,Q1,136,2,$106.00,5,5,$53.00,$11.00
1945,AW00012944,Jose Jai,54,50 and above,New,9/4/2013,Q3,140,4,$164.00,10,9,$41.00,$27.00
1946,AW00012945,Jessica Bailey,55,50 and above,New,1/25/2014,Q1,136,4,$322.00,13,11,$80.00,$40.00
1947,AW00012946,Seth Allen,54,50 and above,New,9/17/2013,Q3,140,1,$81.00,3,3,$81.00,$81.00
1948,AW00012947,Isaiah Sanchez,56,50 and above,Regular,10/26/2013,Q4,139,2,"$4,508.00",4,4,"$2,254.00",$204.00
1949,AW00012948,Adam Kumar,50,50 and above,New,2/14/2013,Q1,147,1,$77.00,2,2,$77.00,$77.00
1950,AW00012949,Morgan Rivera,55,50 and above,Regular,10/4/2013,Q4,139,2,"$4,559.00",4,4,"$2,279.00",$217.00
1951,AW00012950,Mary Adams,55,50 and above,Regular,10/22/2013,Q4,139,2,"$4,760.00",3,3,"$2,380.00",$226.00
1952,AW00012951,Blake Simmons,51,50 and above,New,3/29/2013,Q1,146,1,$31.00,2,2,$31.00,$31.00
1953,AW00012952,Jennifer Hughes,46,40-49,New,8/13/2013,Q3,141,1,$37.00,3,3,$37.00,$37.00
1954,AW00012953,Catherine Cooper,56,50 and above,New,4/18/2013,Q2,145,1,$81.00,3,3,$81.00,$81.00
1955,AW00012954,Pedro Diaz,57,50 and above,New,6/15/2013,Q2,143,2,$51.00,4,4,$25.00,$51.00
1956,AW00012955,Theresa Hernandez,57,50 and above,New,1/13/2014,Q1,136,2,$84.00,4,4,$42.00,$42.00
1957,AW00012956,Marshall Sun,52,50 and above,New,10/26/2013,Q4,139,2,$108.00,5,5,$54.00,$27.00
1958,AW00012957,Isabella Lopez,57,50 and above,New,12/27/2013,Q4,137,2,$44.00,2,2,$22.00,$6.00
